Id,a,b,c,d,e,f,g,outcome
10255,-0.918870443,0.822952962,0.18769926,0.913434038,-0.440351264,0.789163815,0.736388374,-0.030535037
10256,0.238885275,0.51820667,-0.64480051,-0.580255854,-0.528067271,-0.375923297,0.23454146,1.011818887
10257,-0.957750056,-0.590933779,0.990849133,0.672623338,0.061156775,0.25784237,-0.932577731,0.435582727
10258,-0.681290779,0.598961962,-0.31015117,0.192475921,-0.025251062,0.604197309,-0.01749457,0.01410614
10259,0.097247997,-0.308344013,0.593562794,-0.889063363,0.816405073,0.867799395,0.906026684,2.369752856
10260,-0.461705159,-0.114530398,0.340115141,-0.060938944,0.636516591,0.098593259,0.949540262,0.265799777
10261,-0.887707203,-0.378809368,0.675671937,0.763460044,0.321975561,-0.104010057,-0.462840468,0.175772661
10262,0.030287426,0.459879315,-0.296556026,-0.674246491,-0.285950997,-0.602930373,-0.353728355,3.251739269
10263,-0.959844923,-0.734192202,0.894854692,-0.83653749,0.772273252,-0.228148863,-0.708175402,0.272843826
10264,0.295586057,-0.319178968,-0.689116102,0.090188314,-0.286626541,-0.37415804,0.11779684,0.0558332
10265,-0.884906551,-0.813618409,-0.115183041,0.870504764,-0.429508264,-0.13726542,0.016741508,0.878696025
10266,0.398184602,-0.09965353,-0.499227963,0.74693174,0.114261171,0.421164007,0.310701474,-0.580354629
10267,-0.727348886,0.459382278,-0.34357683,0.382901421,0.262200475,-0.616646287,0.939336149,-2.803822076
10268,-0.767064249,-0.850603551,-0.600197218,-0.485178097,-0.061128974,0.912812178,-0.892168216,10.56778997
10269,-0.610148964,0.315420719,-0.884241163,-0.255794038,-0.953434063,0.886505009,0.996876895,-2.08354814
10270,0.993054629,-0.179912407,-0.871506084,-0.661927224,-3.98E-05,0.256254172,0.043770813,-0.233924579
10271,0.619375656,-0.478687019,-0.268732449,-0.950905567,-0.689379582,-0.886624802,0.02517644,0.459333477
10272,-0.73190223,0.746186968,-0.706193146,0.005454419,0.655672856,0.941605977,-0.428482977,7.601165893
10273,0.545421365,0.522068712,-0.431989285,-0.69609592,0.910560034,-0.37835897,0.357828147,0.921237846
10274,0.132944895,0.42930801,0.662081615,-0.441990007,0.027215892,0.365288843,-0.121650408,-0.12098795
10275,-0.382623526,-0.67896171,0.183187382,0.60362287,0.332260351,0.787568079,0.973557484,2.591907945
10276,-0.027501275,0.749783319,-0.814662989,0.070306289,-0.703983904,-0.320453146,-0.51293804,1.359614481
10277,-0.822727251,-0.176230409,-0.742570308,0.219523136,-0.421169196,0.739248978,0.212764211,11.42108659
10278,0.240586973,0.544474048,0.770556311,0.514178238,0.279879233,0.607544603,0.290096761,0.119007932
10279,0.919534348,-0.388411288,0.848886661,-0.70739024,0.870054046,0.45583213,0.070628873,-11.95005052
10280,-0.253316201,-0.353403154,0.287592805,0.459448953,0.025900939,0.004502115,-0.763756244,0.661673711
10281,-0.774111927,-0.307960668,-0.268996863,-0.692927924,0.654574117,0.010142253,-0.058289292,0.629763283
10282,-0.018833822,0.371887638,0.618284764,-0.525224115,0.377497437,0.906967776,-0.728746209,0.839843868
10283,0.245862694,0.968688462,0.310512028,-0.49771669,0.65748231,-0.04459701,0.265088053,-15.673564
10284,0.74168617,0.558431213,0.043800844,0.259433045,0.881480969,-0.644155158,-0.144360287,1.723186213
10285,-0.310207624,-0.528670363,0.442183106,-0.584174255,0.976503101,-0.707150833,0.539060377,-0.237217795
10286,-0.493177512,-0.495219986,-0.102176129,0.510139121,0.485967978,-0.643197327,-0.173959804,-0.378457332
10287,0.793547823,0.109596669,-0.219059138,0.374960629,-0.896086948,0.127318121,0.018595506,-0.01750082
10288,-0.056907457,0.252573673,-0.178362043,0.366889146,0.762976264,0.533433048,0.791526839,-2.312464153
10289,-0.165229979,0.856631212,0.616719567,0.237982687,0.16206449,-0.435747968,0.533217559,-1.652765434
10290,-0.927757758,0.230466722,-0.357587484,0.692594455,-0.067668916,-0.948825097,-0.253468216,-2.068315156
10291,-0.272366303,-0.533914963,0.428960856,-0.674269657,-0.349982707,-0.584357325,-0.427583812,-0.071924154
10292,0.251005496,0.352096589,-0.982247469,0.7807085,0.699436764,-0.729893547,-0.683695494,0.87734647
10293,0.658027858,-0.77889581,-0.612146722,-0.191842807,-0.769378207,0.533534232,0.877010012,-1.033267444
10294,0.990276296,-0.025684189,0.459925374,0.778126921,-0.329873021,0.799516813,-0.745082101,-1.555952801
10295,0.984519141,-0.510851518,0.279438599,-0.90830935,-0.501790116,-0.114973293,-0.656731652,-0.561465254
10296,-0.522619203,-0.976337103,-0.714139965,-0.612776531,-0.398649281,-0.463904035,0.600646646,-2.675600623
10297,-0.74321895,0.235424833,-0.68281538,-0.390575268,-0.053925854,0.149058676,-0.723129208,-1.429818773
10298,-0.400307244,-0.954162046,0.287165347,-0.168782979,0.117833941,-0.743809894,0.404010687,0.305978965
10299,-0.792303521,-0.611265921,-0.927657557,-0.794922897,0.649287871,0.838347216,0.308078238,-10.7097888
10300,-0.380001638,-0.459950192,-0.902927044,-0.140356569,-0.720149611,-0.547857845,0.808144559,0.168107443
10301,-0.455966041,0.074130331,0.695407789,0.752924192,-0.670868711,0.115738359,0.494284172,0.036137722
10302,-0.335898203,-0.299542778,0.51676685,-0.06355033,-0.833883875,-0.19721896,0.126216404,0.120004706
10303,-0.852777829,-0.642143892,-0.607639741,-0.270188843,-0.656382805,-0.766342956,-0.029485022,-0.506649396
10304,-0.723660255,0.967359138,-0.056173802,0.948654856,0.049585854,0.161461058,0.261892583,-1.207362451
10305,-0.539208641,-0.712744255,-0.581157614,0.698175593,-0.61546044,0.074307249,0.181380204,-18.76211597
10306,-0.576942331,0.979837054,0.679540148,-0.788655744,-0.676549005,-0.976488071,-0.461985228,-1.556985599
10307,0.674715066,-0.640473751,0.291598048,-0.931542468,0.530561286,0.586600955,0.224583391,-3.202871832
10308,0.432612755,0.878763341,-0.127505593,0.908933021,-0.117351229,0.684808856,-0.698530997,0.346274115
10309,0.583741993,-0.607925095,0.001995803,0.474607685,-0.162056657,-0.30222968,0.877277455,-0.525479015
10310,0.369507601,-0.453444548,-0.307797896,-0.397935563,0.94142419,-0.095733683,-0.735050034,-0.528138138
10311,-0.892601547,-0.837443091,-0.567003674,0.196564625,0.15162982,0.030137035,0.29093955,2.664575539
10312,0.413287518,-0.44871327,-0.133967267,0.415129006,0.079865157,-0.549011557,-0.615395731,0.183275304
10313,0.949234379,0.467325997,-0.377252793,0.002737666,-0.566864518,0.87967085,0.277227588,-0.310854761
10314,-0.481534083,0.12447312,-0.607542666,-0.289489769,0.118243735,0.145273413,-0.097034879,-0.16507045
10315,0.428870637,-0.578797515,-0.052644026,0.562424219,0.997686049,0.419594046,-0.781690122,-2.073439582
10316,0.367677314,-0.883101279,-0.473264312,0.108306262,0.720958976,-0.061255214,-0.50701006,-0.977292644
10317,0.899914992,-0.584281619,0.799517316,-0.835543369,-0.505128452,-0.131635619,0.16801704,-4.508530654
10318,-0.244177009,0.833774485,0.902921313,-0.732440705,-0.821404082,0.870242461,0.664322856,0.0317915
10319,-0.496096227,-0.130401192,0.203200022,0.80886965,0.521013734,-0.567767755,-0.357058832,-0.625438166
10320,0.73270024,-0.063098597,0.273274881,0.239002414,-0.661482537,0.828977874,-0.885545895,-1.941722311
10321,0.796283214,0.268983154,0.087047967,0.893442331,-0.438905036,-0.023520522,-0.849235171,0.412421235
10322,0.688973098,-0.948644169,-0.621694127,0.656026657,-0.018541438,0.522407199,0.970654859,-1.122368318
10323,-0.710289725,0.768360369,-0.401712647,-0.834150436,0.509376553,0.745940248,0.766759392,-0.072656469
10324,-0.140997409,-0.103852978,0.225769786,0.342144522,-0.65935385,0.539263672,-0.060196105,1.75347375
10325,0.565853439,-0.586460431,-0.334293684,0.619305815,-0.150824752,0.408712588,-0.566104746,-1.105567072
10326,0.284193753,-0.231832148,-0.521705332,0.490580187,0.806195132,0.696715085,-0.827377821,-1.152187974
10327,-0.094933818,-0.549206354,0.636267624,-0.907669695,-0.430911689,-0.016427651,-0.563248658,0.728634646
10328,-0.744622508,-0.206957537,-0.128249694,-0.380471401,0.975789192,-0.978659601,0.483715222,-1.252005357
10329,-0.341949014,-0.354469624,0.718513532,0.889176953,-0.940142175,0.308768568,0.585642161,0.625423496
10330,0.72623478,0.964314868,0.861816608,0.823282719,-0.902097038,0.634778977,0.592518328,-2.430531408
10331,0.246812863,0.593203128,0.330644496,0.943602066,0.594570431,0.230069551,0.82770077,-4.3317011
10332,-0.060781066,-0.850258484,0.202019079,-0.735531572,0.822244569,-0.040073126,0.823087009,3.08289541
10333,0.115585282,-0.081692682,-0.946968246,0.665328056,-0.018511855,0.704550639,-0.008248315,-0.739956436
10334,-0.965393725,0.289605565,-0.854564978,0.73525437,0.380620393,-0.903302337,0.349994618,-10.76352423
10335,-0.685727001,-0.804457217,-0.557526837,-0.688582931,-0.787840927,0.440066931,-0.91474598,9.707664194
10336,0.386015043,-0.633885573,0.687588552,0.523510359,0.821596079,0.35307653,-0.863113008,3.272708223
10337,-0.132170075,-0.538217923,-0.239199789,-0.858405758,0.708846967,0.180368641,-0.073095502,-6.71389785
10338,0.232835098,0.590907627,0.012178332,-0.574617042,0.769701455,0.610784686,0.883562015,-0.090081347
10339,0.769099741,-0.880857144,0.696492499,0.107886611,-0.838754078,-0.655764931,0.651055875,-3.100134494
10340,-0.287213317,-0.106369767,0.833300736,-0.594252547,-0.660414672,0.480979537,0.837334835,0.524178436
10341,-0.358420011,0.463667486,0.438138166,0.984672068,-0.955100388,-0.57743532,-0.884131702,-1.307001593
10342,0.092026807,0.925734638,0.951328848,-0.877890571,0.116270069,-0.963720332,0.874194343,-2.198825186
10343,-0.027045323,0.839279877,0.244552967,0.189890637,-0.863585765,-0.837971711,-0.66593722,-6.175486557
10344,0.207401478,-0.593882001,-0.776331152,0.378447275,-0.636904491,0.289561963,0.274855394,-0.898052923
10345,-0.700567811,0.073929228,0.975308971,-0.969091698,0.413721091,0.77421855,0.241108482,0.417864445
10346,0.720949344,0.761300451,-0.932264907,0.894768214,0.700972356,-0.520672399,0.024158065,0.775442656
10347,-0.608513723,0.451425456,0.749273279,-0.789647526,0.215331645,-0.559602166,0.141927101,-0.744614303
10348,0.275793953,0.754422704,0.12331707,-0.212804589,0.616486577,-0.94234529,0.3063684,11.12803433
10349,-0.393612919,0.372101859,-0.971996978,-0.153305105,-0.165617095,-0.985705923,-0.795000953,2.347588531
10350,-0.909783841,0.608836823,-0.869236223,0.246350745,0.752215373,-0.707385783,0.903217711,-32.46115738
10351,0.755150497,-0.971745961,0.954700922,-0.741859816,-0.77142802,-0.061443898,-0.086589607,4.561764583
10352,0.71916527,-0.542163607,0.006066878,0.076585234,-0.540549669,0.774662932,0.835491432,-1.846626709
10353,-0.930616337,0.505422922,0.40918512,-0.654419139,-0.078454405,-0.701911539,0.085378827,-0.901129385
10354,-0.372913286,0.782845611,0.273514862,0.392177264,0.019734217,0.781585008,0.564548611,-0.001950106
10355,-0.393203357,0.239708732,-0.644444122,-0.839663434,-0.79709579,0.346468795,-0.135482986,-0.424931292
10356,-0.58147096,0.430298524,0.987597976,0.729098528,-0.512468683,0.941465812,-0.151434026,0.325777457
10357,-0.343228767,0.647383236,0.30478176,-0.920419265,-0.813943083,-0.025340489,-0.819937348,-1.038137031
10358,0.278950257,-0.139862816,0.65998902,0.329828465,0.659816777,-0.911058982,-0.648171232,-2.023931003
10359,-0.853387963,0.560910504,0.678441048,0.253129853,-0.859633792,-0.319484001,-0.695496246,-0.574734189
10360,-0.421085568,0.643534149,0.144236509,-0.297408811,-0.709023971,0.978001575,-0.235980298,0.591640481
10361,-0.842217633,0.247130982,-0.62055274,-0.893708879,0.978299775,0.290486685,-0.089075365,0.195591202
10362,0.601772024,-0.519677027,-0.709803747,0.707749061,0.592712114,-0.893268129,0.09432089,0.284841418
10363,0.376400594,0.296350397,-0.274042345,-0.734576496,-0.928957116,-0.371995536,0.564335904,1.027524312
10364,0.182683515,0.194481327,-0.245142079,0.426402625,0.952500448,0.772490298,-0.506083482,-1.351038784
10365,0.830672544,0.390188461,0.327476239,0.03019446,-0.212797109,0.880989169,0.710611005,-0.97536628
10366,-0.984324974,-0.746257231,-0.24711874,-0.809785929,-0.857089687,0.77685424,0.792056603,2.066058861
10367,0.246902352,0.248456622,-0.957736611,-0.225087892,0.819147498,0.167772151,-0.265253053,0.066978135
10368,-0.507141585,0.637560553,-0.465055773,-0.342057537,0.322670902,-0.793538369,0.818243662,-34.00430834
10369,0.937582063,0.672996812,-0.889419947,0.556317355,0.024839167,-0.697262016,0.088132272,0.750004007
10370,-0.804421503,-0.456610586,-0.793978931,0.900839493,-0.49668109,-0.447611469,0.820403682,0.861772167
10371,0.862046509,-0.181328966,0.579169105,-0.842000201,-0.322413762,0.461261216,-0.813608175,-2.271620756
10372,0.670917975,-0.859238399,-0.459656196,-0.117762428,0.581143364,0.689418333,0.001559265,-1.369796668
10373,0.288396106,-0.641557396,0.360283559,-0.082373262,-0.302558922,-0.411785139,0.694262475,3.196277608
10374,-0.38570151,-0.016658257,0.963007308,0.314928468,-0.94731765,-0.798911278,0.305846894,-0.580001414
10375,-0.361840932,-0.47795218,0.623401017,-0.032716814,0.305334457,0.333760516,0.38562006,0.823871433
10376,-0.817485418,-0.964182326,0.597959555,-0.625931721,0.957348652,-0.254301183,-0.302672916,0.501525073
10377,-0.258084977,-0.678021828,-0.343147673,0.955669195,0.594665351,0.073130113,0.237341625,-8.830568274
10378,-0.966232353,-0.267195022,-0.241507848,0.465555832,-0.304894405,0.359404646,0.91009286,0.864603947
10379,0.561870542,-0.399410252,0.395676279,-0.628380726,-0.679276535,0.303549273,0.045426714,-4.229746032
10380,0.268526331,-0.422409082,0.260423098,-0.854399412,0.688722996,-0.53329949,-0.237037203,13.68471175
10381,0.805474979,0.039923808,-0.327150368,-0.035903967,0.735460515,0.687734571,0.27554815,-0.571955028
10382,-0.585682485,-0.637471679,-0.239663068,-0.611902065,0.165043211,-0.582639154,0.884727036,0.158466612
10383,-0.687054892,0.343474467,0.840738579,0.522251664,-0.0668791,0.360613145,-0.969457379,0.011217929
10384,0.054956358,0.784414208,-0.79433692,-0.113962188,-0.196459221,0.290689881,-0.299503105,0.581335494
10385,0.596715897,-0.20623195,0.354667001,0.490212135,0.867955409,0.53961132,0.350794786,-3.081374398
10386,0.547879023,0.352706963,0.061503701,0.828461324,0.799170656,0.191464525,0.329262741,0.331518543
10387,0.217110103,0.713778073,0.156938718,0.791046159,0.625513258,-0.123054987,0.436602029,13.90749223
10388,-0.353174289,-0.284189666,-0.434517299,0.630802466,0.345569966,0.448501914,-0.537389412,-9.00743138
10389,-0.026190527,0.759717555,-0.734328502,-0.113325497,-0.679069991,-0.850752122,0.235871082,2.274231483
10390,-0.421113625,-0.510637955,0.161010688,0.749511479,-0.081122913,0.772941694,0.349773876,2.204992334
10391,0.866766991,0.113647472,0.218098468,0.419771474,0.736651439,-0.697022148,-0.118072723,1.24974404
10392,0.653274076,-0.99254255,-0.713482459,-0.55920791,0.464097716,-0.67719164,0.942691174,-0.230729396
10393,-0.836949431,0.484598545,-0.840420074,-0.70886281,0.919106628,-0.566425105,-0.200342791,302.8325109
10394,0.220125195,0.288807759,0.712090378,0.845476481,-0.353177127,-0.274112333,-0.583639497,-1.144227498
10395,0.831482836,-0.398725877,-0.92305893,0.092911033,0.522148172,0.610101607,0.460944687,-0.574980604
10396,0.382482477,0.160861435,-0.47247047,0.839451872,-0.624868561,-0.206075897,-0.712976481,0.429190089
10397,-0.851369909,0.759977883,-0.459920519,-0.594460859,-0.850729095,0.263037203,-0.690270615,-1.269488961
10398,0.155477657,-0.256499942,-0.095386706,0.811157078,-0.804801266,0.706514919,-0.191229899,-3.838787034
10399,0.508025979,-0.906630194,0.512327998,0.60487729,0.336571646,-0.941812314,0.425170983,-8.178047937
10400,-0.340492457,-0.316215641,-0.716494438,0.84194704,0.142828121,0.542328736,0.269048299,-2.283350679
10401,-0.517255783,0.572801763,0.596376785,-0.497448527,0.676264737,0.765098078,0.43602616,0.172674831
10402,0.958592831,0.372641327,0.206608465,0.260722815,0.286768036,-0.164503761,-0.862858537,0.714303531
10403,-0.205556936,-0.061128617,-0.565320842,-0.453332252,-0.725084076,0.713486163,-0.866909453,-2.153119778
10404,0.344355809,-0.262057687,0.587947799,0.646908042,0.604596395,0.774801381,-0.940690572,4.256540076
10405,0.520493095,-0.425242731,0.590076635,-0.699458837,-0.489595764,-0.062802983,-0.016090192,5.208699432
10406,0.84528059,0.574079726,0.319329859,0.945755111,-0.485599501,-0.523114877,0.823488044,2.086116697
10407,-0.036459446,0.88041285,-0.318397225,-0.617707538,-0.824792976,0.633374354,0.099190848,0.876216365
10408,0.723463621,0.391005558,-0.6865009,0.218332413,-0.051429478,0.571885591,-0.577758438,-0.128286939
10409,0.678695386,-0.877758855,-0.216635176,0.795725431,-0.276383827,-0.04582941,0.80358587,-0.929186917
10410,-0.409938614,0.505940639,-0.831510934,-0.45984091,-0.305981191,-0.367004505,0.901203965,2.070688945
10411,-0.121812038,0.032665469,0.827543561,-0.424520345,-0.900233494,-0.770533279,-0.199039478,-0.846046253
10412,0.836644735,-0.322026617,-0.953894547,-0.035710453,0.730298881,0.595596573,0.984754198,-0.512484255
10413,0.371063543,-0.825377917,-0.994946517,-0.049764244,-0.924728972,-0.63420169,-0.605566853,-0.139952284
10414,-0.367511384,0.164156908,-0.393087224,0.027743286,-0.63475401,0.512939692,-0.548322336,-13.63719772
10415,-0.683675271,-0.49754596,-0.062058312,0.241154124,0.486208504,-0.404648991,0.137312459,0.149444071
10416,-0.484719167,-0.044238642,0.5108133,0.719248388,-0.275783975,0.296163329,0.080851423,0.341929552
10417,0.603681132,0.582100279,-0.121493512,0.617640874,0.747846685,-0.728602084,0.709875277,1.807429941
10418,-0.77625865,-0.143611349,0.42628087,0.951069767,0.564114908,-0.07811711,0.65415651,0.054463274
10419,-0.303664311,0.008686523,-0.121342514,0.985915126,-0.781528865,0.156593718,0.534743209,0.811242523
10420,0.942832763,-0.21350293,0.41108788,-0.272754177,-0.392206663,0.0169765,0.054153646,-0.433439863
10421,-0.380377119,0.487491567,0.597325381,0.734077988,0.971015911,-0.857956246,-0.212701236,-1.376132118
10422,-0.081528917,-0.618866286,0.920605843,0.332433916,0.488269387,0.120138904,0.869645319,0.737430952
10423,-0.346835396,-0.925255252,-0.450483093,-0.378507012,-0.154376755,-0.357423431,0.636687347,-5.478479858
10424,-0.955327993,0.635585701,0.058399184,-0.789482215,0.224025465,0.828061546,0.784196226,0.189869474
10425,0.398167036,0.218356952,-0.028910447,0.817289476,-0.210985638,-0.474865498,-0.455925599,1.62317724
